service_order_id,connection_id,client_id,client_name,technician_id,technician_name,service_type,start_date,end_date,notes
SO2225,CN1253,C147,Laura Paiva-Lopes,T102,Salvador Barros,Disconnection,2025-10-04,2025-10-10,Temporary connection removed
SO2226,CN1268,C419,Eduardo Machado,T052,Nair-Sofia Costa,Inspection,2025-04-05,2025-09-08,Inspection report delivered to client
SO2227,CN1173,C481,Mateus Barros,T086,Bruno do Coelho,Installation,2025-01-19,2025-04-16,Installation completed successfully
SO2228,CN2033,C434,Benjamim Maia,T111,Yasmin-Salomé Leal,Disconnection,2025-04-26,2025-06-10,Disconnection requested by client
SO2229,CN1030,C452,Wilson Cruz,T118,Melissa Cardoso,Maintenance,2025-03-22,2025-07-25,System-wide review performed
SO2230,CN1310,C267,Daniel Antunes,T019,Marcos Gaspar,Installation,2025-08-22,2025-10-03,Equipment setup completed
SO2231,CN1801,C414,Kyara da Reis,T014,Tiago Baptista,Repair,2024-11-07,2025-06-09,Circuit breaker fault corrected
SO2232,CN1639,C107,Amélia Baptista,T017,Noa Mendes,Inspection,2024-12-04,2025-01-08,Continuity test completed
SO2233,CN2049,C472,Kyara Nunes,T075,Luciana Sá,Installation,2025-05-08,2025-10-18,Temporary connection installed for testing
SO2234,CN1561,C489,João Freitas-Miranda,T022,Tiago da Maia,Disconnection,2025-03-13,2025-03-28,Disconnection request fulfilled
SO2235,CN1204,C153,Edgar Oliveira-Figueiredo,T081,Kevin Silva,Inspection,2025-01-14,2025-02-14,Main panel cleaned and inspected
SO2236,CN2180,C531,Maria de Figueiredo,T098,Alexandre de Gomes,Disconnection,2025-10-12,2025-10-17,Temporary connection removed
SO2237,CN1596,C589,Bruna Macedo,T079,Valentim Lima,Disconnection,2024-12-11,2025-07-10,Disconnection requested by client
SO2238,CN1455,C017,Larissa Antunes,T113,Marcos Gaspar,Disconnection,2025-06-16,2025-09-11,Equipment powered down for maintenance
SO2239,CN1989,C357,Marcos Reis,T074,Ivo de Valente,Inspection,2025-07-13,2025-08-20,Main panel cleaned and inspected
SO2240,CN2092,C053,Igor Gonçalves,T049,Ana do Anjos,Maintenance,2024-11-20,2024-12-19,Preventive visit performed
SO2241,CN1783,C502,Alícia Melo,T012,Eduardo Guerreiro,Installation,2025-09-21,2025-10-15,Main switch installed
SO2242,CN1806,C052,Ana Rocha,T115,Renata Henriques,Inspection,2025-01-06,2025-04-20,Inspection report delivered to client
SO2243,CN2119,C344,Filipa Guerreiro,T094,Gustavo Vieira-Domingues,Installation,2025-02-13,2025-08-24,Main switch installed
SO2244,CN1458,C374,Iara Vieira,T106,Filipe Costa,Maintenance,2025-05-25,2025-06-19,Maintenance visit completed
SO2245,CN1813,C153,Edgar Oliveira-Figueiredo,T120,Raquel Coelho,Repair,2025-05-25,2025-06-03,Damaged cables replaced
SO2246,CN1757,C329,Duarte Teixeira,T106,Filipe Costa,Disconnection,2025-01-01,2025-06-19,Disconnection requested by client
SO2247,CN1636,C292,Letícia Ribeiro,T010,Bárbara Andrade,Inspection,2025-06-10,2025-09-21,Electrical safety check completed
SO2248,CN1171,C475,Andreia Rodrigues,T103,Filipa-Jéssica Pinheiro,Installation,2025-05-30,2025-09-17,Equipment setup completed
SO2249,CN1346,C424,Yara do Vicente,T064,Júlia Vaz,Repair,2025-01-18,2025-08-24,Damaged cables replaced
SO2250,CN1511,C226,Caetana Macedo,T052,Nair-Sofia Costa,Installation,2025-01-25,2025-06-23,"Partial installation completed, pending approval"
SO2251,CN1825,C576,Francisco Mendes,T097,Marco Andrade,Maintenance,2025-04-08,2025-07-02,Protection equipment updated
SO2252,CN2071,C005,Marta Carvalho,T095,Nuno Melo-Garcia,Maintenance,2025-04-15,2025-09-29,Preventive visit performed
SO2253,CN1120,C266,Diogo Jesus,T035,Bruno Guerreiro,Disconnection,2024-11-09,2025-06-20,Equipment powered down for maintenance
SO2254,CN1843,C212,Enzo Neto,T002,Manuel Lima,Inspection,2025-08-26,2025-10-18,Main panel cleaned and inspected
SO2255,CN1691,C435,Wilson Ribeiro,T093,Renata Cruz,Repair,2025-05-06,2025-10-17,Repair of connection after outage
SO2256,CN1658,C285,Patrícia do Esteves,T066,Joel do Pinho,Maintenance,2025-09-19,2025-10-21,System-wide review performed
SO2257,CN1832,C040,Isabela Simões,T079,Valentim Lima,Installation,2025-09-18,2025-10-19,Temporary connection installed for testing
SO2258,CN1428,C502,Alícia Melo,T026,Marco Ferreira,Maintenance,2025-08-26,2025-08-27,Protection equipment updated
SO2259,CN2117,C221,Cláudio Amorim,T068,Denis Borges,Disconnection,2025-01-12,2025-07-07,Equipment powered down for maintenance
SO2260,CN1482,C304,Rafaela-Petra Nascimento,T110,Gaspar Anjos,Inspection,2025-10-17,2025-10-23,Continuity test completed
SO2261,CN1989,C357,Marcos Reis,T074,Ivo de Valente,Maintenance,2025-05-09,2025-06-27,System-wide review performed
SO2262,CN1166,C186,Violeta-Helena Rocha,T024,Marco Araújo,Installation,2025-06-28,2025-09-15,Main switch installed
SO2263,CN1158,C077,Petra Antunes-Neves,T062,Simão Faria,Disconnection,2024-11-03,2024-12-08,Disconnection request fulfilled
SO2264,CN1027,C253,Ângelo Nogueira,T006,Rafaela da Nogueira,Repair,2025-01-06,2025-03-17,Circuit breaker fault corrected
SO2265,CN1248,C588,Emma Jesus-Valente,T093,Renata Cruz,Repair,2025-07-06,2025-09-08,Intermittent fault fixed
SO2266,CN1896,C529,Constança Sousa-Marques,T110,Gaspar Anjos,Installation,2025-01-09,2025-07-10,Installation completed successfully
SO2267,CN1868,C379,Catarina Moura,T051,David do Cardoso,Disconnection,2025-07-03,2025-08-24,Disconnection request fulfilled
SO2268,CN2074,C079,Melissa Barbosa,T032,Pedro Amorim,Disconnection,2024-10-30,2025-03-18,Disconnection request fulfilled
SO2269,CN2120,C215,Benedita Henriques,T089,Luna Abreu,Disconnection,2025-03-15,2025-07-08,Temporary connection removed
SO2270,CN1018,C087,Ismael Pacheco,T107,Victória Guerreiro,Inspection,2025-09-12,2025-10-03,Inspection revealed faulty wiring
SO2271,CN1891,C082,Pedro Pinto,T051,David do Cardoso,Inspection,2025-03-03,2025-05-15,Main panel cleaned and inspected
SO2272,CN1555,C339,Patrícia Melo,T022,Tiago da Maia,Maintenance,2024-11-25,2025-03-14,Routine maintenance performed
SO2273,CN1761,C380,Tatiana do Cunha,T103,Filipa-Jéssica Pinheiro,Maintenance,2025-01-16,2025-09-08,Meter firmware updated
SO2274,CN1339,C074,Sofia Campos,T116,Lúcia do Pinto,Repair,2024-12-04,2025-08-27,Short-circuit repair performed
SO2275,CN2071,C005,Marta Carvalho,T095,Nuno Melo-Garcia,Repair,2025-04-30,2025-05-10,Circuit breaker fault corrected
SO2276,CN1760,C196,Luciana Gomes,T062,Simão Faria,Maintenance,2025-04-04,2025-07-05,System-wide review performed
SO2277,CN1514,C499,Dinis do Pires,T097,Marco Andrade,Disconnection,2025-08-30,2025-09-28,Temporary connection removed
SO2278,CN1431,C092,Lia Assunção,T110,Gaspar Anjos,Inspection,2025-05-31,2025-10-26,Main panel cleaned and inspected
SO2279,CN1277,C357,Marcos Reis,T091,Sara Domingues,Repair,2025-08-08,2025-10-12,Circuit breaker fault corrected
SO2280,CN1970,C147,Laura Paiva-Lopes,T071,Lourenço Nogueira,Installation,2025-05-18,2025-08-24,Temporary connection installed for testing
SO2281,CN1852,C302,Eduarda-Pilar Carneiro,T087,Erica Rocha,Repair,2025-08-01,2025-10-16,Intermittent fault fixed
SO2282,CN1963,C017,Larissa Antunes,T068,Denis Borges,Installation,2024-11-17,2025-01-09,Installation completed successfully
SO2283,CN1638,C573,Noah Marques,T055,Leandro Sousa,Repair,2025-10-16,2025-10-27,Intermittent fault fixed
SO2284,CN1192,C520,Erica da Abreu,T005,Salomé Araújo,Maintenance,2025-02-20,2025-06-09,Protection equipment updated
SO2285,CN1677,C121,Enzo Carvalho-Pereira,T119,Bárbara Assunção,Installation,2024-11-08,2025-05-05,Installation completed successfully
SO2286,CN1959,C507,Joana Soares,T068,Denis Borges,Maintenance,2025-07-28,2025-08-14,Preventive visit performed
SO2287,CN1136,C448,Luna Ramos-Macedo,T024,Marco Araújo,Inspection,2025-07-02,2025-07-03,Main panel cleaned and inspected
SO2288,CN2145,C253,Ângelo Nogueira,T036,Daniel Miranda,Repair,2025-03-28,2025-06-16,Short-circuit repair performed
SO2289,CN1028,C160,Alice Cardoso,T070,Camila Pereira,Repair,2025-04-23,2025-07-22,Short-circuit repair performed
SO2290,CN1582,C065,Matilde Valente,T064,Júlia Vaz,Disconnection,2025-06-01,2025-09-04,Equipment powered down for maintenance
SO2291,CN1752,C541,Emma Esteves,T026,Marco Ferreira,Maintenance,2025-02-01,2025-07-11,Protection equipment updated
SO2292,CN1521,C455,Rodrigo Lima,T018,Henrique Azevedo,Maintenance,2025-06-25,2025-07-16,System-wide review performed
SO2293,CN1414,C282,Santiago Fonseca,T058,Henrique Santos-Amorim,Installation,2025-02-22,2025-08-27,Equipment setup completed
SO2294,CN1312,C567,Bryan Neto,T090,Lia-Mélanie Melo,Installation,2025-04-14,2025-05-21,"Partial installation completed, pending approval"
SO2295,CN1573,C190,Lourenço Castro,T106,Filipe Costa,Repair,2025-03-23,2025-07-27,Short-circuit repair performed
SO2296,CN2154,C074,Sofia Campos,T057,Larissa Machado,Installation,2025-03-27,2025-10-16,"Partial installation completed, pending approval"
SO2297,CN2069,C498,Violeta Loureiro-Valente,T089,Luna Abreu,Maintenance,2025-07-08,2025-07-18,Meter firmware updated
SO2298,CN1784,C576,Francisco Mendes,T048,Bianca-Leonor Barros,Inspection,2025-07-25,2025-08-24,Underground cable inspection completed
SO2299,CN1567,C116,Sofia Moura,T015,Nicole de Loureiro,Maintenance,2025-04-10,2025-09-10,Meter firmware updated
SO2300,CN1969,C110,Dinis da Assunção,T069,Eva Fonseca,Repair,2025-03-05,2025-08-22,Intermittent fault fixed
SO2301,CN1005,C414,Kyara da Reis,T066,Joel do Pinho,Repair,2025-10-16,2025-10-19,Intermittent fault fixed
SO2302,CN1187,C434,Benjamim Maia,T018,Henrique Azevedo,Maintenance,2025-08-18,2025-10-15,Preventive visit performed
SO2303,CN1293,C499,Dinis do Pires,T032,Pedro Amorim,Repair,2025-05-09,2025-10-25,Damaged cables replaced
SO2304,CN1000,C162,Inês Almeida,T116,Lúcia do Pinto,Inspection,2025-02-21,2025-08-19,Inspection revealed faulty wiring
SO2305,CN1106,C428,Mauro Cardoso,T085,Nádia Magalhães,Repair,2025-06-22,2025-10-21,Circuit breaker fault corrected
SO2306,CN1900,C324,Fábio Assunção,T003,Tatiana Nunes,Disconnection,2025-05-24,2025-05-31,Temporary connection removed
SO2307,CN1669,C543,Ivan Lima-Anjos,T030,Marta-Emma Torres,Inspection,2024-12-07,2025-05-25,Underground cable inspection completed
SO2308,CN1240,C074,Sofia Campos,T090,Lia-Mélanie Melo,Repair,2025-10-08,2025-10-23,Circuit breaker fault corrected
SO2309,CN1805,C441,Mauro Pinheiro,T044,Alexandre de Batista,Disconnection,2024-12-03,2025-01-08,Temporary connection removed
SO2310,CN1971,C567,Bryan Neto,T098,Alexandre de Gomes,Inspection,2025-07-22,2025-09-06,Amperage test performed successfully
SO2311,CN2069,C498,Violeta Loureiro-Valente,T089,Luna Abreu,Inspection,2025-01-26,2025-03-30,Underground cable inspection completed
SO2312,CN1160,C001,Bruna Baptista,T039,Júlia Assunção,Maintenance,2025-09-07,2025-09-10,Preventive visit performed
SO2313,CN1340,C158,Helena Leite-Morais,T060,Carlos Soares,Inspection,2025-04-12,2025-06-08,Main panel cleaned and inspected
SO2314,CN1292,C285,Patrícia do Esteves,T117,Ricardo Tavares-Coelho,Disconnection,2025-03-29,2025-10-26,Temporary connection removed
SO2315,CN2003,C286,Larissa do Garcia,T034,Fabiana Tavares,Inspection,2025-06-20,2025-06-27,Main panel cleaned and inspected
SO2316,CN1246,C255,Joel Soares,T019,Marcos Gaspar,Maintenance,2025-03-27,2025-09-29,Protection equipment updated
SO2317,CN1713,C373,Soraia do Nascimento,T065,Mafalda Baptista,Repair,2025-10-23,2025-10-23,Repair of connection after outage
SO2318,CN1748,C436,Sara Matias,T066,Joel do Pinho,Disconnection,2025-06-06,2025-07-05,Equipment powered down for maintenance
SO2319,CN1868,C379,Catarina Moura,T051,David do Cardoso,Repair,2025-07-22,2025-10-27,Circuit breaker fault corrected
SO2320,CN2146,C144,Gaspar Coelho,T081,Kevin Silva,Repair,2025-09-05,2025-09-16,Damaged cables replaced
SO2321,CN1766,C577,Filipa Antunes,T016,Micael Esteves,Repair,2025-04-03,2025-08-27,Transformer fault detected
SO2322,CN1021,C052,Ana Rocha,T045,Inês Paiva,Repair,2024-12-30,2025-05-25,Damaged cables replaced
SO2323,CN1739,C242,Ângela Vieira,T017,Noa Mendes,Maintenance,2025-04-30,2025-07-16,Preventive visit performed
SO2324,CN1011,C267,Daniel Antunes,T120,Raquel Coelho,Maintenance,2025-01-25,2025-07-16,Routine maintenance performed
SO2325,CN1672,C065,Matilde Valente,T069,Eva Fonseca,Installation,2025-07-26,2025-10-18,Temporary connection installed for testing
SO2326,CN1519,C423,Alice Paiva,T006,Rafaela da Nogueira,Maintenance,2025-03-13,2025-08-17,Maintenance visit completed
SO2327,CN1559,C001,Bruna Baptista,T107,Victória Guerreiro,Installation,2025-09-03,2025-10-15,Temporary connection installed for testing
SO2328,CN1980,C410,Nicole Fernandes,T072,Igor Miranda,Disconnection,2025-05-26,2025-07-02,Disconnection requested by client
SO2329,CN1518,C053,Igor Gonçalves,T040,Soraia Matos,Inspection,2025-06-11,2025-10-12,Main panel cleaned and inspected
SO2330,CN1117,C357,Marcos Reis,T038,Gabriela Ribeiro-Ramos,Maintenance,2024-12-16,2025-08-16,Maintenance visit completed
SO2331,CN1964,C519,Larissa Baptista,T023,Marcos Neto,Maintenance,2025-04-10,2025-06-17,Meter firmware updated
SO2332,CN1930,C262,João Tavares,T090,Lia-Mélanie Melo,Disconnection,2025-02-19,2025-09-28,Disconnection request fulfilled
SO2333,CN1969,C110,Dinis da Assunção,T069,Eva Fonseca,Maintenance,2025-02-27,2025-06-21,Maintenance visit completed
SO2334,CN1078,C157,Ricardo Cardoso-Azevedo,T003,Tatiana Nunes,Inspection,2025-05-08,2025-10-19,Inspection revealed faulty wiring
SO2335,CN1313,C510,Yasmin Teixeira,T011,Guilherme Antunes,Repair,2024-12-14,2025-02-13,Intermittent fault fixed
SO2336,CN1169,C460,Leonor Leal,T028,Beatriz Cunha-Valente,Disconnection,2025-05-13,2025-09-28,Disconnection requested by client
SO2337,CN1114,C464,Teresa Antunes,T072,Igor Miranda,Disconnection,2025-01-08,2025-02-25,Disconnection requested by client
SO2338,CN1643,C227,Martim Pinho-Lourenço,T100,Bernardo Figueiredo,Installation,2025-02-02,2025-08-02,Equipment setup completed
SO2339,CN1568,C340,Filipe Azevedo,T009,Matilde-Ema Carvalho,Repair,2025-09-10,2025-09-16,Transformer fault detected
SO2340,CN1034,C370,Joaquim Fonseca-Silva,T008,Mauro Faria,Inspection,2024-11-28,2025-01-03,Inspection report delivered to client
SO2341,CN1648,C494,Afonso Faria,T029,Ema Vaz,Repair,2025-05-06,2025-08-31,Circuit breaker fault corrected
SO2342,CN1750,C227,Martim Pinho-Lourenço,T076,Lorena Andrade-Nascimento,Maintenance,2025-08-05,2025-10-04,Maintenance visit completed
SO2343,CN1825,C576,Francisco Mendes,T097,Marco Andrade,Disconnection,2025-07-05,2025-10-17,Disconnection requested by client
SO2344,CN1133,C597,Carlota Guerreiro,T032,Pedro Amorim,Repair,2025-03-13,2025-10-13,Circuit breaker fault corrected
SO2345,CN1302,C374,Iara Vieira,T076,Lorena Andrade-Nascimento,Inspection,2025-10-11,2025-10-15,Inspection revealed faulty wiring
SO2346,CN1353,C497,Luca Cardoso-Gaspar,T065,Mafalda Baptista,Disconnection,2025-03-28,2025-09-16,Disconnection requested by client
SO2347,CN1564,C026,Fabiana Moura,T057,Larissa Machado,Maintenance,2025-10-09,2025-10-27,Preventive visit performed
SO2348,CN2035,C230,Kyara Ferreira,T003,Tatiana Nunes,Disconnection,2025-06-14,2025-06-17,Disconnection request fulfilled
SO2349,CN1006,C184,Diego Freitas,T008,Mauro Faria,Inspection,2025-07-03,2025-08-12,Amperage test performed successfully
SO2350,CN2148,C236,Daniela Machado,T111,Yasmin-Salomé Leal,Inspection,2025-10-24,2025-10-25,Inspection revealed faulty wiring
SO2351,CN1699,C125,Carlos Castro,T083,Noa Simões,Disconnection,2025-07-30,2025-10-05,Disconnection requested by client
SO2352,CN2159,C042,Fabiana Cunha,T059,Daniel Carvalho,Disconnection,2025-07-07,2025-08-22,Disconnection requested by client
SO2353,CN1238,C502,Alícia Melo,T062,Simão Faria,Installation,2024-12-01,2025-10-24,"Partial installation completed, pending approval"
SO2354,CN1176,C302,Eduarda-Pilar Carneiro,T109,Joel Antunes,Repair,2025-01-04,2025-02-09,Short-circuit repair performed
SO2355,CN1041,C083,Naiara Ramos,T104,Ângela Cardoso,Repair,2025-06-06,2025-07-01,Repair of connection after outage
SO2356,CN1445,C037,Daniel Nunes,T036,Daniel Miranda,Inspection,2025-05-23,2025-07-06,Continuity test completed
SO2357,CN1166,C186,Violeta-Helena Rocha,T024,Marco Araújo,Repair,2025-08-04,2025-10-03,Short-circuit repair performed
SO2358,CN1391,C226,Caetana Macedo,T057,Larissa Machado,Repair,2024-12-30,2025-10-16,Short-circuit repair performed
SO2359,CN1109,C262,João Tavares,T049,Ana do Anjos,Disconnection,2025-01-16,2025-06-10,Equipment powered down for maintenance
SO2360,CN1364,C490,Noa de Leite,T046,Juliana Lima,Inspection,2025-07-08,2025-10-13,Electrical safety check completed
SO2361,CN2157,C431,Alexandra Pereira,T099,Valentim Miranda,Inspection,2025-08-01,2025-10-15,Continuity test completed
SO2362,CN1462,C204,Beatriz Abreu,T071,Lourenço Nogueira,Repair,2025-01-02,2025-03-14,Short-circuit repair performed
SO2363,CN1408,C109,Vera Assunção,T004,Mafalda Araújo,Repair,2025-05-26,2025-10-07,Short-circuit repair performed
SO2364,CN1531,C549,Jorge Neves,T016,Micael Esteves,Disconnection,2024-11-30,2025-05-15,Equipment powered down for maintenance
SO2365,CN1189,C138,Beatriz Gonçalves-Cruz,T063,Martim Jesus-Mendes,Disconnection,2025-02-04,2025-05-12,Equipment powered down for maintenance
SO2366,CN2185,C452,Wilson Cruz,T117,Ricardo Tavares-Coelho,Inspection,2024-11-19,2025-05-22,Amperage test performed successfully
SO2367,CN2071,C005,Marta Carvalho,T095,Nuno Melo-Garcia,Disconnection,2024-12-25,2025-06-08,Disconnection request fulfilled
SO2368,CN1075,C116,Sofia Moura,T003,Tatiana Nunes,Maintenance,2025-05-08,2025-10-14,Protection equipment updated
SO2369,CN1318,C490,Noa de Leite,T107,Victória Guerreiro,Maintenance,2025-01-22,2025-04-04,System-wide review performed
SO2370,CN1431,C092,Lia Assunção,T110,Gaspar Anjos,Disconnection,2024-10-28,2025-09-18,Equipment powered down for maintenance
SO2371,CN1591,C109,Vera Assunção,T098,Alexandre de Gomes,Repair,2025-03-02,2025-04-24,Short-circuit repair performed
SO2372,CN2031,C137,Madalena Barros,T038,Gabriela Ribeiro-Ramos,Maintenance,2025-01-09,2025-10-03,Meter firmware updated
SO2373,CN1550,C229,Martim Rocha,T007,Luca Sousa-Brito,Installation,2025-04-29,2025-07-16,Equipment setup completed
SO2374,CN1431,C092,Lia Assunção,T110,Gaspar Anjos,Inspection,2025-01-04,2025-07-21,Electrical safety check completed
SO2375,CN1957,C086,Bruna Gaspar,T096,Larissa de Pires,Inspection,2025-09-09,2025-09-09,Inspection revealed faulty wiring
SO2376,CN1236,C407,Sara Carvalho-Soares,T097,Marco Andrade,Maintenance,2025-10-21,2025-10-25,Meter firmware updated
SO2377,CN1381,C274,Ana-Luana Nascimento,T094,Gustavo Vieira-Domingues,Disconnection,2025-07-29,2025-10-23,Disconnection request fulfilled
SO2378,CN1956,C439,Gaspar Teixeira,T103,Filipa-Jéssica Pinheiro,Maintenance,2025-03-07,2025-03-30,Routine maintenance performed
SO2379,CN1762,C546,Carolina Machado,T033,Pedro Sousa,Maintenance,2025-08-25,2025-09-26,Protection equipment updated
SO2380,CN1069,C152,Nádia Guerreiro,T108,Frederico Amaral,Inspection,2025-07-14,2025-09-21,Main panel cleaned and inspected
SO2381,CN1214,C138,Beatriz Gonçalves-Cruz,T063,Martim Jesus-Mendes,Inspection,2024-11-29,2025-01-17,Inspection report delivered to client
